2014-04-08 07:14:04,436 [pool-2-thread-4] INFO  dsc.clientservice.DSCMessageHandlerImpl - Process command 4823@BIGDATAVP20140321215954,LIST_SAVE_SETS
2014-04-08 07:14:04,436 [pool-2-thread-4] INFO  dsc.service.JobExecutionController - Repository context switching to: REPOSITORY
2014-04-08 07:14:04,436 [pool-2-thread-4] INFO  dsc.service.JobExecutionController - Repository backup flag is: false
2014-04-08 07:14:04,560 [pool-2-thread-4] INFO  dsc.service.CbbControllerImpl - Add to saveset list, job execution id 32
2014-04-08 07:14:04,560 [pool-2-thread-4] INFO  dsc.service.CbbControllerImpl - Add to saveset list, job execution id 100020
2014-04-08 07:14:04,560 [pool-2-thread-4] INFO  dsc.service.CbbControllerImpl - Add full to saveset list, job execution id 100019
2014-04-08 07:14:04,674 [pool-2-thread-4] INFO  dsc.clientservice.DSCMessageHandlerImpl - Processed Command Action: LIST_SAVE_SETS
2014-04-08 07:14:11,477 [jobRequestListenerContainer-5] INFO  dsc.clientservice.CommandMessageHandlerImpl - PING_DSC 2989918079445747556 com.teradata.dsc.commons.schema.generated.DscPingDscServer@538bc649
2014-04-08 07:14:11,522 [jobRequestListenerContainer-4] INFO  dsc.clientservice.CommandMessageHandlerImpl - RUN_JOB 6700535945611823168 com.teradata.dsc.commons.schema.generated.DscRunJob@5c3494b1
2014-04-08 07:14:11,522 [pool-2-thread-5] INFO  dsc.clientservice.DSCMessageHandlerImpl - Process command 4823@BIGDATAVP20140321215954,RUN_JOB
2014-04-08 07:14:11,523 [pool-2-thread-5] INFO  dsc.service.JobExecutionController - Repository context switching to: REPOSITORY
2014-04-08 07:14:11,523 [pool-2-thread-5] INFO  dsc.service.JobExecutionController - Repository backup flag is: false
2014-04-08 07:14:11,526 [pool-2-thread-5] INFO  dsc.clientservice.DSCMessageHandlerImpl - Run job NAT_TABLE_BACKUP with job id 8
2014-04-08 07:14:11,528 [pool-2-thread-5] INFO  dsc.service.JobExecutionController - Accepted jobs: 8
2014-04-08 07:14:11,856 [pool-2-thread-5] INFO  dsc.repository.StreamUpdateTypeHandlerCallback - Got 292 bytes of stream update
2014-04-08 07:14:11,901 [pool-2-thread-5] INFO  dsc.service.JobResourceConflictImpl - Successfully assign the resource, update entries, size=1
2014-04-08 07:14:11,912 [pool-2-thread-5] INFO  dsc.service.JobExecutionController - Job id 8, job execution id 33 pass the remote media resource check.
2014-04-08 07:14:11,912 [pool-2-thread-5] INFO  dsc.service.JobExecutionController - Number of jobs currently running is less than MaxConcurrentJobs 100
2014-04-08 07:14:11,912 [pool-2-thread-5] INFO  dsc.service.JobExecutionController - Number of jobs currently running per system is 0, less than MaxConcurrentJobsPerSystem.19
2014-04-08 07:14:11,936 [pool-2-thread-5] INFO  dsc.service.ExecutorManagerImpl - Executing jobs: 8 - Queued jobs:
2014-04-08 07:14:11,936 [pool-2-thread-5] INFO  dsc.service.ExecutorManagerImpl - Current Process Id: 15806@BIGDATABAR_DSA
2014-04-08 07:14:11,936 [pool-2-thread-5] INFO  dsc.service.ExecutorManagerImpl - Job Type: BACKUP
2014-04-08 07:14:12,383 [pool-2-thread-5] INFO  dsc.service.CbbControllerImpl - Get prior job execution id 32
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-8 can access msId 7 to the dataset for entryId 1 using 39.48.15.9_1,
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-8 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-8 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-8 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-8 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,432 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP001-9 can access msId 7 to the dataset for entryId 1 using 39.48.16.9_1,
